Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-26 09:30:00-04:00,38.72999954223633,38.7400016784668,38.66999816894531,38.70000076293945,848506,0,0
2021-04-26 09:31:00-04:00,38.689998626708984,38.707401275634766,38.65999984741211,38.676998138427734,83680,0,0
2021-04-26 09:32:00-04:00,38.68000030517578,38.6963996887207,38.619998931884766,38.619998931884766,103555,0,0
2021-04-26 09:33:00-04:00,38.625,38.63999938964844,38.58100128173828,38.60449981689453,115806,0,0
2021-04-26 09:34:00-04:00,38.60499954223633,38.619998931884766,38.57500076293945,38.579898834228516,74331,0,0
2021-04-26 09:35:00-04:00,38.577999114990234,38.577999114990234,38.5,38.5099983215332,164168,0,0
2021-04-26 09:36:00-04:00,38.5099983215332,38.529998779296875,38.5,38.5099983215332,76638,0,0
2021-04-26 09:37:00-04:00,38.5099983215332,38.56809997558594,38.4900016784668,38.56809997558594,105285,0,0
2021-04-26 09:38:00-04:00,38.56999969482422,38.58000183105469,38.531898498535156,38.54999923706055,83708,0,0
2021-04-26 09:39:00-04:00,38.54999923706055,38.589900970458984,38.54999923706055,38.564998626708984,41474,0,0
2021-04-26 09:40:00-04:00,38.564998626708984,38.56990051269531,38.529998779296875,38.53990173339844,97631,0,0
2021-04-26 09:41:00-04:00,38.53499984741211,38.53499984741211,38.5,38.505001068115234,38239,0,0
2021-04-26 09:42:00-04:00,38.50149917602539,38.529998779296875,38.5,38.5161018371582,69906,0,0
2021-04-26 09:43:00-04:00,38.52000045776367,38.560001373291016,38.52000045776367,38.54999923706055,41191,0,0
2021-04-26 09:44:00-04:00,38.55500030517578,38.560001373291016,38.5099983215332,38.516998291015625,53435,0,0
2021-04-26 09:45:00-04:00,38.51499938964844,38.52000045776367,38.5,38.5099983215332,69425,0,0
2021-04-26 09:46:00-04:00,38.5099983215332,38.52000045776367,38.5,38.5099983215332,65157,0,0
2021-04-26 09:47:00-04:00,38.510101318359375,38.540000915527344,38.5,38.529998779296875,55400,0,0
2021-04-26 09:48:00-04:00,38.53499984741211,38.540000915527344,38.529998779296875,38.529998779296875,34541,0,0
2021-04-26 09:49:00-04:00,38.53179931640625,38.54999923706055,38.52000045776367,38.545799255371094,52403,0,0
2021-04-26 09:50:00-04:00,38.54990005493164,38.560001373291016,38.52009963989258,38.525901794433594,31765,0,0
2021-04-26 09:51:00-04:00,38.529998779296875,38.55500030517578,38.51900100708008,38.54999923706055,45061,0,0
2021-04-26 09:52:00-04:00,38.54999923706055,38.55500030517578,38.540000915527344,38.54999923706055,39825,0,0
2021-04-26 09:53:00-04:00,38.55569839477539,38.58660125732422,38.54999923706055,38.58000183105469,60232,0,0
2021-04-26 09:54:00-04:00,38.578399658203125,38.596099853515625,38.56999969482422,38.596099853515625,76358,0,0
2021-04-26 09:55:00-04:00,38.59000015258789,38.599998474121094,38.564300537109375,38.564300537109375,44738,0,0
2021-04-26 09:56:00-04:00,38.564998626708984,38.59000015258789,38.560001373291016,38.584999084472656,34577,0,0
2021-04-26 09:57:00-04:00,38.58000183105469,38.595001220703125,38.58000183105469,38.584999084472656,60942,0,0
2021-04-26 09:58:00-04:00,38.58340072631836,38.58599853515625,38.560001373291016,38.560001373291016,49435,0,0
2021-04-26 09:59:00-04:00,38.54999923706055,38.560001373291016,38.54999923706055,38.55870056152344,17685,0,0
2021-04-26 10:00:00-04:00,38.55699920654297,38.58000183105469,38.55500030517578,38.57500076293945,36131,0,0
2021-04-26 10:01:00-04:00,38.58000183105469,38.599998474121094,38.56999969482422,38.59000015258789,54786,0,0
2021-04-26 10:02:00-04:00,38.58829879760742,38.599998474121094,38.58000183105469,38.595001220703125,23521,0,0
2021-04-26 10:03:00-04:00,38.595001220703125,38.619998931884766,38.59260177612305,38.61000061035156,41470,0,0
2021-04-26 10:04:00-04:00,38.61000061035156,38.619998931884766,38.595001220703125,38.595001220703125,32802,0,0
2021-04-26 10:05:00-04:00,38.599998474121094,38.60900115966797,38.59000015258789,38.599998474121094,35001,0,0
2021-04-26 10:06:00-04:00,38.59000015258789,38.599998474121094,38.59000015258789,38.595001220703125,18368,0,0
2021-04-26 10:07:00-04:00,38.595001220703125,38.61000061035156,38.584999084472656,38.584999084472656,43338,0,0
2021-04-26 10:08:00-04:00,38.584999084472656,38.59000015258789,38.58000183105469,38.58219909667969,21479,0,0
2021-04-26 10:09:00-04:00,38.58000183105469,38.58700180053711,38.560001373291016,38.5629997253418,59440,0,0
2021-04-26 10:10:00-04:00,38.560001373291016,38.59000015258789,38.560001373291016,38.587799072265625,24035,0,0
2021-04-26 10:11:00-04:00,38.58399963378906,38.599998474121094,38.58399963378906,38.584999084472656,23977,0,0
2021-04-26 10:12:00-04:00,38.584999084472656,38.599998474121094,38.58000183105469,38.580101013183594,20669,0,0
2021-04-26 10:13:00-04:00,38.58000183105469,38.59000015258789,38.58000183105469,38.58000183105469,10416,0,0
2021-04-26 10:14:00-04:00,38.584999084472656,38.59000015258789,38.560001373291016,38.58000183105469,42191,0,0
2021-04-26 10:15:00-04:00,38.58000183105469,38.599998474121094,38.58000183105469,38.59000015258789,17050,0,0
2021-04-26 10:16:00-04:00,38.595001220703125,38.599998474121094,38.56999969482422,38.59669876098633,74980,0,0
2021-04-26 10:17:00-04:00,38.59000015258789,38.599998474121094,38.58000183105469,38.589900970458984,73525,0,0
2021-04-26 10:18:00-04:00,38.58000183105469,38.5900993347168,38.57500076293945,38.59000015258789,21402,0,0
2021-04-26 10:19:00-04:00,38.584999084472656,38.599998474121094,38.584999084472656,38.59000015258789,35615,0,0
2021-04-26 10:20:00-04:00,38.59000015258789,38.599998474121094,38.59000015258789,38.595001220703125,27873,0,0
2021-04-26 10:21:00-04:00,38.595001220703125,38.62990188598633,38.59000015258789,38.62990188598633,62481,0,0
2021-04-26 10:22:00-04:00,38.625,38.630001068115234,38.619998931884766,38.62070083618164,15986,0,0
2021-04-26 10:23:00-04:00,38.627601623535156,38.650001525878906,38.619998931884766,38.64500045776367,38872,0,0
2021-04-26 10:24:00-04:00,38.64659881591797,38.650001525878906,38.63999938964844,38.63999938964844,26292,0,0
2021-04-26 10:25:00-04:00,38.63999938964844,38.63999938964844,38.62009811401367,38.622501373291016,41339,0,0
2021-04-26 10:26:00-04:00,38.630001068115234,38.630001068115234,38.61000061035156,38.6150016784668,19944,0,0
2021-04-26 10:27:00-04:00,38.61859893798828,38.619998931884766,38.599998474121094,38.60419845581055,36582,0,0
2021-04-26 10:28:00-04:00,38.60459899902344,38.61000061035156,38.5718994140625,38.5718994140625,27198,0,0
2021-04-26 10:29:00-04:00,38.572601318359375,38.59000015258789,38.56999969482422,38.58000183105469,30582,0,0
2021-04-26 10:30:00-04:00,38.58169937133789,38.59000015258789,38.57500076293945,38.589900970458984,37408,0,0
2021-04-26 10:31:00-04:00,38.5890007019043,38.59000015258789,38.58000183105469,38.58000183105469,13654,0,0
2021-04-26 10:32:00-04:00,38.58000183105469,38.59000015258789,38.57500076293945,38.58000183105469,40721,0,0
2021-04-26 10:33:00-04:00,38.58000183105469,38.58000183105469,38.56999969482422,38.57500076293945,9462,0,0
2021-04-26 10:34:00-04:00,38.56999969482422,38.59000015258789,38.56999969482422,38.584999084472656,38930,0,0
2021-04-26 10:35:00-04:00,38.59000015258789,38.599998474121094,38.583099365234375,38.59000015258789,56930,0,0
2021-04-26 10:36:00-04:00,38.59000015258789,38.61000061035156,38.59000015258789,38.60499954223633,23283,0,0
2021-04-26 10:37:00-04:00,38.60499954223633,38.6150016784668,38.599998474121094,38.6150016784668,15557,0,0
2021-04-26 10:38:00-04:00,38.61000061035156,38.6349983215332,38.61000061035156,38.63100051879883,28936,0,0
2021-04-26 10:39:00-04:00,38.6349983215332,38.650001525878906,38.632999420166016,38.63999938964844,71685,0,0
2021-04-26 10:40:00-04:00,38.63999938964844,38.650001525878906,38.6349983215332,38.63999938964844,17668,0,0
2021-04-26 10:41:00-04:00,38.64500045776367,38.65999984741211,38.63999938964844,38.65999984741211,41148,0,0
2021-04-26 10:42:00-04:00,38.654998779296875,38.66999816894531,38.64390182495117,38.64500045776367,66351,0,0
2021-04-26 10:43:00-04:00,38.650001525878906,38.650001525878906,38.63999938964844,38.643001556396484,16764,0,0
2021-04-26 10:44:00-04:00,38.64500045776367,38.650001525878906,38.63249969482422,38.638999938964844,36620,0,0
2021-04-26 10:45:00-04:00,38.63999938964844,38.66999816894531,38.63999938964844,38.654998779296875,58914,0,0
2021-04-26 10:46:00-04:00,38.654998779296875,38.66999816894531,38.63999938964844,38.654998779296875,84293,0,0
2021-04-26 10:47:00-04:00,38.65999984741211,38.65999984741211,38.63999938964844,38.64500045776367,17917,0,0
2021-04-26 10:48:00-04:00,38.64500045776367,38.67900085449219,38.6427001953125,38.67499923706055,25747,0,0
2021-04-26 10:49:00-04:00,38.68000030517578,38.689998626708984,38.68000030517578,38.685001373291016,13089,0,0
2021-04-26 10:50:00-04:00,38.689998626708984,38.689998626708984,38.66999816894531,38.66999816894531,24311,0,0
2021-04-26 10:51:00-04:00,38.673099517822266,38.68000030517578,38.66999816894531,38.676300048828125,13225,0,0
2021-04-26 10:52:00-04:00,38.66999816894531,38.686100006103516,38.65999984741211,38.68000030517578,87664,0,0
2021-04-26 10:53:00-04:00,38.68000030517578,38.689998626708984,38.66999816894531,38.66999816894531,32862,0,0
