Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-29 09:54:00-04:00,2025.43994140625,2025.449951171875,2022.199951171875,2023.239990234375,2023.239990234375,2964
2021-03-29 09:55:00-04:00,2022.5,2022.5,2020.239990234375,2021.1500244140625,2021.1500244140625,5782
2021-03-29 09:56:00-04:00,2023.0699462890625,2023.0699462890625,2020.0,2020.5,2020.5,3116
2021-03-29 09:57:00-04:00,2021.18994140625,2021.18994140625,2019.3900146484375,2020.81005859375,2020.81005859375,3707
2021-03-29 09:58:00-04:00,2022.0692138671875,2022.0692138671875,2020.6300048828125,2020.8900146484375,2020.8900146484375,1397
2021-03-29 09:59:00-04:00,2021.56005859375,2021.77001953125,2019.8299560546875,2020.219970703125,2020.219970703125,3601
2021-03-29 10:00:00-04:00,2019.0,2019.8399658203125,2017.2900390625,2018.239990234375,2018.239990234375,7067
2021-03-29 10:01:00-04:00,2019.4000244140625,2020.6175537109375,2019.4000244140625,2020.6175537109375,2020.6175537109375,4531
2021-03-29 10:02:00-04:00,2020.0,2020.1400146484375,2019.3599853515625,2019.3599853515625,2019.3599853515625,2887
2021-03-29 10:03:00-04:00,2017.3199462890625,2018.0,2015.71044921875,2017.6400146484375,2017.6400146484375,12309
2021-03-29 10:04:00-04:00,2018.6500244140625,2020.6800537109375,2018.550048828125,2019.9466552734375,2019.9466552734375,3230
2021-03-29 10:05:00-04:00,2019.27001953125,2019.27001953125,2017.6600341796875,2018.9000244140625,2018.9000244140625,2277
2021-03-29 10:06:00-04:00,2019.4599609375,2020.43994140625,2019.4599609375,2020.43994140625,2020.43994140625,1284
2021-03-29 10:07:00-04:00,2020.6600341796875,2020.6600341796875,2018.6099853515625,2019.6500244140625,2019.6500244140625,4037
2021-03-29 10:08:00-04:00,2020.6400146484375,2021.0013427734375,2019.4000244140625,2021.0013427734375,2021.0013427734375,2457
2021-03-29 10:09:00-04:00,2020.010009765625,2020.010009765625,2017.6500244140625,2017.6700439453125,2017.6700439453125,5027
2021-03-29 10:10:00-04:00,2018.0,2018.0,2017.1099853515625,2017.9200439453125,2017.9200439453125,2777
2021-03-29 10:11:00-04:00,2018.22998046875,2018.22998046875,2018.0,2018.0999755859375,2018.0999755859375,1622
2021-03-29 10:12:00-04:00,2017.2049560546875,2017.22998046875,2015.6199951171875,2017.22998046875,2017.22998046875,4550
2021-03-29 10:13:00-04:00,2017.5699462890625,2020.0999755859375,2017.5699462890625,2020.0999755859375,2020.0999755859375,3176
2021-03-29 10:14:00-04:00,2021.0,2022.1700439453125,2021.0,2021.3800048828125,2021.3800048828125,2719
2021-03-29 10:15:00-04:00,2021.3800048828125,2021.3800048828125,2016.800048828125,2019.2900390625,2019.2900390625,7203
2021-03-29 10:16:00-04:00,2019.300048828125,2019.300048828125,2018.010009765625,2018.760009765625,2018.760009765625,1407
2021-03-29 10:17:00-04:00,2018.5899658203125,2020.050048828125,2018.3699951171875,2019.0,2019.0,5431
2021-03-29 10:18:00-04:00,2019.739990234375,2019.739990234375,2018.0999755859375,2019.1199951171875,2019.1199951171875,2336
2021-03-29 10:19:00-04:00,2018.02001953125,2020.800048828125,2017.989990234375,2019.760009765625,2019.760009765625,3830
2021-03-29 10:20:00-04:00,2019.4200439453125,2019.4200439453125,2018.68994140625,2019.3299560546875,2019.3299560546875,1416
2021-03-29 10:21:00-04:00,2018.68994140625,2018.68994140625,2016.1199951171875,2017.2099609375,2017.2099609375,5481
2021-03-29 10:22:00-04:00,2020.949951171875,2020.949951171875,2018.010009765625,2018.010009765625,2018.010009765625,6496
2021-03-29 10:23:00-04:00,2016.800048828125,2020.6500244140625,2016.72998046875,2020.1500244140625,2020.1500244140625,3215
2021-03-29 10:24:00-04:00,2020.2900390625,2020.2900390625,2018.9000244140625,2020.0400390625,2020.0400390625,2328
2021-03-29 10:25:00-04:00,2020.0899658203125,2020.0899658203125,2019.43994140625,2019.43994140625,2019.43994140625,1782
2021-03-29 10:26:00-04:00,2021.75,2022.239990234375,2021.1400146484375,2022.1968994140625,2022.1968994140625,2509
2021-03-29 10:27:00-04:00,2022.1099853515625,2023.1099853515625,2022.1099853515625,2023.02001953125,2023.02001953125,2186
2021-03-29 10:28:00-04:00,2023.800048828125,2024.0699462890625,2022.5,2024.0699462890625,2024.0699462890625,4148
2021-03-29 10:29:00-04:00,2023.3399658203125,2023.3399658203125,2022.260009765625,2022.260009765625,2022.260009765625,2732
2021-03-29 10:30:00-04:00,2021.7900390625,2021.9300537109375,2021.7900390625,2021.9300537109375,2021.9300537109375,933
2021-03-29 10:31:00-04:00,2023.0699462890625,2023.0699462890625,2023.0699462890625,2023.0699462890625,2023.0699462890625,1228
2021-03-29 10:32:00-04:00,2023.0699462890625,2023.6025390625,2022.7900390625,2022.9200439453125,2022.9200439453125,2318
2021-03-29 10:33:00-04:00,2023.8199462890625,2025.719970703125,2023.8199462890625,2025.5,2025.5,6603
2021-03-29 10:34:00-04:00,2026.0999755859375,2026.0999755859375,2025.5999755859375,2025.5999755859375,2025.5999755859375,1653
2021-03-29 10:35:00-04:00,2025.43994140625,2025.5799560546875,2025.43994140625,2025.5799560546875,2025.5799560546875,1617
2021-03-29 10:36:00-04:00,2026.1800537109375,2029.8800048828125,2026.1800537109375,2029.1300048828125,2029.1300048828125,3403
2021-03-29 10:37:00-04:00,2028.5999755859375,2029.81005859375,2028.5999755859375,2029.71484375,2029.71484375,1590
2021-03-29 10:38:00-04:00,2030.0,2030.5,2029.9700927734375,2030.3699951171875,2030.3699951171875,1932
2021-03-29 10:39:00-04:00,2031.030029296875,2031.030029296875,2029.3399658203125,2029.3399658203125,2029.3399658203125,1598
2021-03-29 10:40:00-04:00,2028.0400390625,2028.719970703125,2026.06494140625,2028.699951171875,2028.699951171875,2510
2021-03-29 10:41:00-04:00,2028.699951171875,2029.155029296875,2028.050048828125,2029.1500244140625,2029.1500244140625,1812
2021-03-29 10:42:00-04:00,2029.1500244140625,2031.22998046875,2029.1500244140625,2031.22998046875,2031.22998046875,1841
2021-03-29 10:43:00-04:00,2031.239990234375,2031.239990234375,2029.5184326171875,2029.5184326171875,2029.5184326171875,809
2021-03-29 10:44:00-04:00,2030.18994140625,2030.5400390625,2030.02001953125,2030.530029296875,2030.530029296875,2000
2021-03-29 10:45:00-04:00,2028.300048828125,2028.300048828125,2027.0,2027.43994140625,2027.43994140625,727
2021-03-29 10:46:00-04:00,2028.739990234375,2028.949951171875,2027.7449951171875,2028.949951171875,2028.949951171875,1354
2021-03-29 10:47:00-04:00,2028.949951171875,2028.949951171875,2028.949951171875,2028.949951171875,2028.949951171875,1241
2021-03-29 10:48:00-04:00,2027.199951171875,2028.6800537109375,2027.199951171875,2028.0,2028.0,3500
2021-03-29 10:49:00-04:00,2027.68994140625,2027.68994140625,2025.3399658203125,2025.3399658203125,2025.3399658203125,995
2021-03-29 10:50:00-04:00,2025.3499755859375,2025.85498046875,2024.5849609375,2025.85498046875,2025.85498046875,2301
2021-03-29 10:51:00-04:00,2026.27001953125,2027.239990234375,2026.27001953125,2027.22998046875,2027.22998046875,2904
2021-03-29 10:52:00-04:00,2027.300048828125,2027.300048828125,2027.300048828125,2027.300048828125,2027.300048828125,931
2021-03-29 10:53:00-04:00,2027.300048828125,2027.9300537109375,2027.300048828125,2027.9300537109375,2027.9300537109375,1080
2021-03-29 10:54:00-04:00,2028.800048828125,2028.800048828125,2028.0899658203125,2028.0899658203125,2028.0899658203125,1972
2021-03-29 10:55:00-04:00,2028.1500244140625,2028.3231201171875,2027.2099609375,2027.43994140625,2027.43994140625,1237
2021-03-29 10:56:00-04:00,2026.760009765625,2027.4315185546875,2025.18505859375,2026.8499755859375,2026.8499755859375,3730
2021-03-29 10:57:00-04:00,2026.8499755859375,2028.239990234375,2026.8499755859375,2027.06005859375,2027.06005859375,1891
2021-03-29 10:58:00-04:00,2027.9000244140625,2027.9200439453125,2027.5999755859375,2027.9200439453125,2027.9200439453125,908
2021-03-29 10:59:00-04:00,2029.1600341796875,2030.4599609375,2025.949951171875,2025.949951171875,2025.949951171875,3605
2021-03-29 11:00:00-04:00,2025.949951171875,2025.949951171875,2022.550048828125,2025.72998046875,2025.72998046875,6659
2021-03-29 11:02:00-04:00,2024.449951171875,2024.449951171875,2024.449951171875,2024.449951171875,2024.449951171875,4633
2021-03-29 11:03:00-04:00,2024.4599609375,2025.6500244140625,2024.449951171875,2024.800048828125,2024.800048828125,1594
2021-03-29 11:04:00-04:00,2025.0799560546875,2025.6585693359375,2023.52001953125,2025.3399658203125,2025.3399658203125,4833
2021-03-29 11:05:00-04:00,2025.0999755859375,2025.56494140625,2023.739990234375,2024.6700439453125,2024.6700439453125,2993
2021-03-29 11:06:00-04:00,2025.1500244140625,2025.1500244140625,2020.27001953125,2021.81005859375,2021.81005859375,6267
2021-03-29 11:08:00-04:00,2022.6700439453125,2023.800048828125,2022.6700439453125,2023.800048828125,2023.800048828125,7828
2021-03-29 11:09:00-04:00,2024.8599853515625,2027.760009765625,2024.8599853515625,2027.0274658203125,2027.0274658203125,2826
2021-03-29 11:10:00-04:00,2028.43994140625,2028.43994140625,2028.31005859375,2028.31005859375,2028.31005859375,961
2021-03-29 11:11:00-04:00,2028.489990234375,2028.489990234375,2028.489990234375,2028.489990234375,2028.489990234375,800
2021-03-29 11:12:00-04:00,2030.300048828125,2031.909912109375,2030.300048828125,2030.719970703125,2030.719970703125,2913
2021-03-29 11:13:00-04:00,2031.0699462890625,2031.0699462890625,2027.7249755859375,2027.7249755859375,2027.7249755859375,4026
2021-03-29 11:14:00-04:00,2027.530029296875,2029.300048828125,2027.530029296875,2029.300048828125,2029.300048828125,1628
2021-03-29 11:15:00-04:00,2029.449951171875,2031.6800537109375,2029.449951171875,2030.2099609375,2030.2099609375,1349
2021-03-29 11:17:00-04:00,2030.1199951171875,2030.1199951171875,2028.93994140625,2029.5999755859375,2029.5999755859375,1205
2021-03-29 11:18:00-04:00,2028.4300537109375,2028.9100341796875,2027.5899658203125,2028.9100341796875,2028.9100341796875,2426
2021-03-29 11:19:00-04:00,2028.8299560546875,2030.43994140625,2028.4849853515625,2028.8299560546875,2028.8299560546875,4394
2021-03-29 11:21:00-04:00,2031.0,2031.2249755859375,2029.719970703125,2031.2249755859375,2031.2249755859375,1082
2021-03-29 11:22:00-04:00,2032.0,2032.719970703125,2030.318115234375,2032.719970703125,2032.719970703125,2392
2021-03-29 11:23:00-04:00,2033.31005859375,2033.489990234375,2032.719970703125,2032.719970703125,2032.719970703125,1878
2021-03-29 11:24:00-04:00,2032.449951171875,2032.469970703125,2031.864990234375,2032.469970703125,2032.469970703125,2779
2021-03-29 11:25:00-04:00,2034.4300537109375,2035.2950439453125,2034.4300537109375,2035.0899658203125,2035.0899658203125,3090
2021-03-29 11:26:00-04:00,2036.43994140625,2038.0799560546875,2035.800048828125,2038.0799560546875,2038.0799560546875,3900
2021-03-29 11:27:00-04:00,2037.260009765625,2038.6300048828125,2036.8199462890625,2037.6500244140625,2037.6500244140625,6256
2021-03-29 11:28:00-04:00,2038.0799560546875,2038.7850341796875,2037.5150146484375,2038.7850341796875,2038.7850341796875,2820
2021-03-29 11:29:00-04:00,2038.7099609375,2038.7099609375,2037.219970703125,2037.219970703125,2037.219970703125,3557
2021-03-29 11:30:00-04:00,2037.3599853515625,2038.2900390625,2036.3199462890625,2038.2900390625,2038.2900390625,5849
2021-03-29 11:31:00-04:00,2038.43994140625,2041.81005859375,2038.43994140625,2041.233642578125,2041.233642578125,5511
2021-03-29 11:32:00-04:00,2041.5999755859375,2041.5999755859375,2041.5999755859375,2041.5999755859375,2041.5999755859375,4142
2021-03-29 11:33:00-04:00,2041.5999755859375,2042.7401123046875,2041.5999755859375,2041.989990234375,2041.989990234375,2169
2021-03-29 11:34:00-04:00,2042.0,2042.0,2041.31005859375,2041.31005859375,2041.31005859375,1097
2021-03-29 11:35:00-04:00,2041.0350341796875,2041.0350341796875,2041.0350341796875,2041.0350341796875,2041.0350341796875,229
2021-03-29 11:36:00-04:00,2041.780029296875,2042.22998046875,2041.780029296875,2042.22998046875,2042.22998046875,1000
2021-03-29 11:37:00-04:00,2041.77001953125,2041.77001953125,2041.25,2041.25,2041.25,1413
2021-03-29 11:38:00-04:00,2039.5999755859375,2039.9599609375,2038.0,2038.0,2038.0,4172
2021-03-29 11:39:00-04:00,2038.7099609375,2039.68994140625,2038.7099609375,2039.68994140625,2039.68994140625,1833
2021-03-29 11:41:00-04:00,2038.4599609375,2038.52001953125,2037.77001953125,2037.77001953125,2037.77001953125,1181
2021-03-29 11:42:00-04:00,2037.77001953125,2037.77001953125,2037.77001953125,2037.77001953125,2037.77001953125,580
2021-03-29 11:43:00-04:00,2038.8399658203125,2039.3299560546875,2038.8399658203125,2038.989990234375,2038.989990234375,2242
2021-03-29 11:44:00-04:00,2037.9300537109375,2038.18994140625,2037.9300537109375,2038.18994140625,2038.18994140625,876
2021-03-29 11:45:00-04:00,2038.18994140625,2038.18994140625,2037.5899658203125,2038.1800537109375,2038.1800537109375,2293
2021-03-29 11:46:00-04:00,2038.5699462890625,2038.5699462890625,2036.9100341796875,2036.9100341796875,2036.9100341796875,1230
2021-03-29 11:47:00-04:00,2035.760009765625,2035.969970703125,2035.0999755859375,2035.969970703125,2035.969970703125,1488
2021-03-29 11:49:00-04:00,2037.2550048828125,2037.260009765625,2037.25,2037.25,2037.25,1810
2021-03-29 11:50:00-04:00,2036.9599609375,2036.9599609375,2036.9599609375,2036.9599609375,2036.9599609375,477
2021-03-29 11:51:00-04:00,2038.1700439453125,2039.1500244140625,2038.1700439453125,2039.010009765625,2039.010009765625,2294
2021-03-29 11:52:00-04:00,2040.7099609375,2041.68994140625,2040.7099609375,2040.7099609375,2040.7099609375,1701
2021-03-29 11:53:00-04:00,2039.239990234375,2040.5379638671875,2038.9599609375,2040.5379638671875,2040.5379638671875,1145
2021-03-29 11:54:00-04:00,2041.06005859375,2042.6800537109375,2041.06005859375,2042.6800537109375,2042.6800537109375,2620
2021-03-29 11:55:00-04:00,2042.68994140625,2043.155029296875,2041.530029296875,2041.530029296875,2041.530029296875,1941
2021-03-29 11:56:00-04:00,2042.3399658203125,2043.989990234375,2042.3399658203125,2042.5,2042.5,1685
2021-03-29 11:57:00-04:00,2042.9100341796875,2043.06005859375,2042.9100341796875,2042.93994140625,2042.93994140625,1067
2021-03-29 11:58:00-04:00,2041.77001953125,2041.9300537109375,2041.0799560546875,2041.9300537109375,2041.9300537109375,1949
2021-03-29 11:59:00-04:00,2040.969970703125,2040.969970703125,2040.969970703125,2040.969970703125,2040.969970703125,737
2021-03-29 12:00:00-04:00,2039.800048828125,2040.0999755859375,2039.3399658203125,2040.0999755859375,2040.0999755859375,673
2021-03-29 12:01:00-04:00,2038.530029296875,2039.5899658203125,2038.530029296875,2039.5899658203125,2039.5899658203125,1148
2021-03-29 12:02:00-04:00,2040.1400146484375,2040.5,2038.780029296875,2038.780029296875,2038.780029296875,1686
2021-03-29 12:03:00-04:00,2038.780029296875,2038.969970703125,2038.56005859375,2038.56005859375,2038.56005859375,834
2021-03-29 12:04:00-04:00,2038.5699462890625,2038.5699462890625,2036.885009765625,2037.8900146484375,2037.8900146484375,1420
2021-03-29 12:05:00-04:00,2038.800048828125,2038.800048828125,2038.800048828125,2038.800048828125,2038.800048828125,978
2021-03-29 12:06:00-04:00,2038.4100341796875,2038.4100341796875,2036.8599853515625,2036.8599853515625,2036.8599853515625,1734
2021-03-29 12:08:00-04:00,2037.2900390625,2037.2900390625,2035.0,2035.0,2035.0,2528
2021-03-29 12:09:00-04:00,2034.1700439453125,2035.0899658203125,2033.2950439453125,2035.0899658203125,2035.0899658203125,1550
2021-03-29 12:10:00-04:00,2034.989990234375,2035.0899658203125,2034.989990234375,2035.0899658203125,2035.0899658203125,897
2021-03-29 12:11:00-04:00,2034.31005859375,2034.4300537109375,2031.949951171875,2032.8900146484375,2032.8900146484375,3476
2021-03-29 12:12:00-04:00,2032.4903564453125,2032.4903564453125,2032.4903564453125,2032.4903564453125,2032.4903564453125,715
2021-03-29 12:13:00-04:00,2034.3399658203125,2035.0,2034.3399658203125,2034.9000244140625,2034.9000244140625,1526
2021-03-29 12:14:00-04:00,2033.9599609375,2033.97998046875,2033.9599609375,2033.97998046875,2033.97998046875,911
2021-03-29 12:15:00-04:00,2033.239990234375,2033.805419921875,2032.510009765625,2032.9649658203125,2032.9649658203125,712
2021-03-29 12:16:00-04:00,2032.611572265625,2032.8699951171875,2031.5113525390625,2032.8699951171875,2032.8699951171875,4012
2021-03-29 12:18:00-04:00,2034.739990234375,2034.75,2033.780029296875,2033.780029296875,2033.780029296875,3056
2021-03-29 12:19:00-04:00,2033.6099853515625,2033.6099853515625,2033.5,2033.5,2033.5,598
2021-03-29 12:20:00-04:00,2033.469970703125,2034.010009765625,2032.8900146484375,2034.010009765625,2034.010009765625,1971
2021-03-29 12:21:00-04:00,2034.010009765625,2034.010009765625,2032.989990234375,2032.989990234375,2032.989990234375,1099
2021-03-29 12:22:00-04:00,2033.0,2033.239990234375,2032.7900390625,2033.1600341796875,2033.1600341796875,2217
2021-03-29 12:24:00-04:00,2033.1600341796875,2034.239990234375,2033.1600341796875,2034.1700439453125,2034.1700439453125,838
2021-03-29 12:25:00-04:00,2034.1700439453125,2034.1700439453125,2032.4200439453125,2032.4200439453125,2032.4200439453125,3089
2021-03-29 12:26:00-04:00,2034.7149658203125,2035.180419921875,2033.449951171875,2033.449951171875,2033.449951171875,1944
2021-03-29 12:27:00-04:00,2032.4100341796875,2034.530029296875,2032.3499755859375,2034.530029296875,2034.530029296875,1991
2021-03-29 12:28:00-04:00,2034.6500244140625,2035.1300048828125,2034.1099853515625,2035.1300048828125,2035.1300048828125,1345
2021-03-29 12:29:00-04:00,2036.6700439453125,2036.6700439453125,2035.3199462890625,2035.97998046875,2035.97998046875,2532
2021-03-29 12:30:00-04:00,2035.1300048828125,2035.780029296875,2035.0400390625,2035.1300048828125,2035.1300048828125,1678
2021-03-29 12:31:00-04:00,2035.389892578125,2035.389892578125,2035.389892578125,2035.389892578125,2035.389892578125,683
2021-03-29 12:32:00-04:00,2035.530029296875,2036.8900146484375,2035.530029296875,2036.8900146484375,2036.8900146484375,1466
2021-03-29 12:33:00-04:00,2036.9000244140625,2036.9000244140625,2035.6400146484375,2035.6400146484375,2035.6400146484375,1687
2021-03-29 12:34:00-04:00,2036.5,2036.5,2036.5,2036.5,2036.5,550
2021-03-29 12:35:00-04:00,2036.739990234375,2036.739990234375,2036.1700439453125,2036.1700439453125,2036.1700439453125,1415
2021-03-29 12:36:00-04:00,2036.68994140625,2037.2099609375,2036.68994140625,2037.2099609375,2037.2099609375,1621
2021-03-29 12:37:00-04:00,2037.2099609375,2037.4100341796875,2036.6700439453125,2036.6700439453125,2036.6700439453125,3098
2021-03-29 12:38:00-04:00,2037.27001953125,2037.7149658203125,2037.27001953125,2037.7149658203125,2037.7149658203125,1325
2021-03-29 12:39:00-04:00,2037.895751953125,2037.895751953125,2037.719970703125,2037.719970703125,2037.719970703125,1217
2021-03-29 12:40:00-04:00,2036.5450439453125,2037.949951171875,2036.5450439453125,2037.60498046875,2037.60498046875,864
2021-03-29 12:41:00-04:00,2038.030029296875,2040.1199951171875,2038.030029296875,2040.1199951171875,2040.1199951171875,2205
2021-03-29 12:42:00-04:00,2042.699951171875,2043.030029296875,2042.3900146484375,2042.75,2042.75,2221
2021-03-29 12:43:00-04:00,2042.89501953125,2042.89501953125,2041.93994140625,2042.4000244140625,2042.4000244140625,1320
2021-03-29 12:44:00-04:00,2042.824951171875,2042.824951171875,2041.780029296875,2041.780029296875,2041.780029296875,1906
2021-03-29 12:45:00-04:00,2042.2900390625,2042.2900390625,2042.27001953125,2042.27001953125,2042.27001953125,2652
2021-03-29 12:48:00-04:00,2041.9549560546875,2042.9100341796875,2041.9549560546875,2042.9100341796875,2042.9100341796875,2343
2021-03-29 12:49:00-04:00,2041.6600341796875,2042.72998046875,2041.6600341796875,2042.0849609375,2042.0849609375,1054
2021-03-29 12:50:00-04:00,2043.550048828125,2043.800048828125,2043.469970703125,2043.469970703125,2043.469970703125,1592
2021-03-29 12:51:00-04:00,2043.1800537109375,2043.1800537109375,2042.5699462890625,2042.5699462890625,2042.5699462890625,899
2021-03-29 12:52:00-04:00,2043.0,2045.8599853515625,2043.0,2045.77001953125,2045.77001953125,3772
2021-03-29 12:53:00-04:00,2045.77001953125,2047.3599853515625,2045.77001953125,2045.97998046875,2045.97998046875,2077
2021-03-29 12:54:00-04:00,2047.25,2050.0,2047.25,2049.7900390625,2049.7900390625,10643
2021-03-29 12:55:00-04:00,2049.765380859375,2050.175048828125,2049.4599609375,2049.56005859375,2049.56005859375,4461
2021-03-29 12:56:00-04:00,2049.35595703125,2049.929931640625,2049.35595703125,2049.929931640625,2049.929931640625,2779
2021-03-29 12:57:00-04:00,2050.0,2051.929931640625,2050.0,2051.7900390625,2051.7900390625,6268
2021-03-29 12:58:00-04:00,2052.429931640625,2053.75,2052.429931640625,2053.56005859375,2053.56005859375,4133
2021-03-29 12:59:00-04:00,2053.56005859375,2054.64990234375,2053.237548828125,2054.449951171875,2054.449951171875,6247
2021-03-29 13:00:00-04:00,2054.719970703125,2056.230224609375,2054.719970703125,2055.070068359375,2055.070068359375,5482
2021-03-29 13:01:00-04:00,2055.3798828125,2055.506103515625,2054.5,2055.43994140625,2055.43994140625,3072
2021-03-29 13:02:00-04:00,2055.3701171875,2056.080078125,2055.1298828125,2055.7900390625,2055.7900390625,5674
2021-03-29 13:03:00-04:00,2055.7900390625,2057.889892578125,2055.43994140625,2057.760009765625,2057.760009765625,4048
2021-03-29 13:04:00-04:00,2058.239990234375,2058.239990234375,2056.2099609375,2056.419921875,2056.419921875,1982
2021-03-29 13:05:00-04:00,2056.409912109375,2056.60009765625,2056.409912109375,2056.60009765625,2056.60009765625,2643
2021-03-29 13:06:00-04:00,2057.570068359375,2058.1201171875,2057.360107421875,2058.1201171875,2058.1201171875,1523
2021-03-29 13:07:00-04:00,2058.139892578125,2058.330078125,2056.533935546875,2056.533935546875,2056.533935546875,2454
2021-03-29 13:08:00-04:00,2057.530029296875,2058.10009765625,2057.5,2057.780029296875,2057.780029296875,3052
2021-03-29 13:09:00-04:00,2056.3076171875,2057.02001953125,2055.4599609375,2055.4599609375,2055.4599609375,5682
2021-03-29 13:10:00-04:00,2055.777587890625,2056.840087890625,2055.777587890625,2056.635498046875,2056.635498046875,2762
2021-03-29 13:11:00-04:00,2057.030029296875,2057.070068359375,2055.7099609375,2056.703857421875,2056.703857421875,2693
2021-03-29 13:12:00-04:00,2056.7900390625,2057.675048828125,2056.39990234375,2057.675048828125,2057.675048828125,5206
2021-03-29 13:13:00-04:00,2057.719970703125,2057.919921875,2057.010009765625,2057.010009765625,2057.010009765625,1768
2021-03-29 13:14:00-04:00,2056.840087890625,2056.8798828125,2056.489990234375,2056.52001953125,2056.52001953125,1955
2021-03-29 13:15:00-04:00,2056.909912109375,2057.14990234375,2056.2099609375,2056.8701171875,2056.8701171875,3210
2021-03-29 13:16:00-04:00,2056.669921875,2056.669921875,2056.669921875,2056.669921875,2056.669921875,1858
2021-03-29 13:19:00-04:00,2057.60009765625,2057.60009765625,2057.60009765625,2057.60009765625,2057.60009765625,2061
2021-03-29 13:20:00-04:00,2057.429931640625,2058.35009765625,2057.429931640625,2057.75,2057.75,4314
2021-03-29 13:21:00-04:00,2057.14990234375,2057.760009765625,2056.800048828125,2056.800048828125,2056.800048828125,1782
2021-03-29 13:22:00-04:00,2055.010009765625,2057.070068359375,2055.010009765625,2057.070068359375,2057.070068359375,2191
2021-03-29 13:23:00-04:00,2056.9599609375,2056.9599609375,2056.10009765625,2056.10009765625,2056.10009765625,1198
2021-03-29 13:24:00-04:00,2056.489990234375,2056.610107421875,2055.93994140625,2056.610107421875,2056.610107421875,1799
2021-03-29 13:25:00-04:00,2056.60009765625,2056.6201171875,2056.4599609375,2056.4599609375,2056.4599609375,835
2021-03-29 13:26:00-04:00,2056.3798828125,2056.53662109375,2056.3798828125,2056.53662109375,2056.53662109375,1214
2021-03-29 13:27:00-04:00,2054.0,2055.0,2054.0,2055.0,2055.0,2268
2021-03-29 13:28:00-04:00,2053.590087890625,2053.590087890625,2052.909912109375,2052.909912109375,2052.909912109375,1876
2021-03-29 13:29:00-04:00,2052.469970703125,2052.68994140625,2052.31005859375,2052.68994140625,2052.68994140625,991
2021-03-29 13:30:00-04:00,2052.39990234375,2052.39990234375,2049.3701171875,2049.47998046875,2049.47998046875,8790
2021-03-29 13:31:00-04:00,2050.780029296875,2050.780029296875,2050.16015625,2050.719970703125,2050.719970703125,1149
2021-03-29 13:32:00-04:00,2051.60009765625,2052.110107421875,2051.510009765625,2052.050048828125,2052.050048828125,3170
